TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,CFID,CFPARAMS,Season
1610612742,Dallas Mavericks,82,67,15,0.817,3951.0,0.509,0.317,0.151,0.287,0.477,0.355,0.157,0.25,1,1,1,1,27,5,18,7,8,4,24,18,5,10,Dallas Mavericks,2006-07
1610612743,Denver Nuggets,82,45,37,0.549,3956.0,0.501,0.36,0.164,0.289,0.499,0.274,0.162,0.282,1,10,10,10,22,12,6,23,7,15,3,11,21,10,Denver Nuggets,2006-07
1610612765,Detroit Pistons,82,53,29,0.646,3976.0,0.488,0.307,0.135,0.283,0.477,0.317,0.162,0.291,1,4,4,4,8,21,22,1,11,5,12,13,25,10,Detroit Pistons,2006-07
1610612744,Golden State Warriors,82,42,40,0.512,3951.0,0.512,0.3,0.157,0.256,0.506,0.352,0.182,0.304,1,12,12,12,29,3,24,12,23,24,23,1,29,10,Golden State Warriors,2006-07
1610612745,Houston Rockets,82,52,30,0.634,3971.0,0.499,0.292,0.152,0.257,0.466,0.308,0.15,0.23,1,5,5,5,14,15,25,8,22,1,8,25,1,10,Houston Rockets,2006-07
1610612754,Indiana Pacers,82,35,47,0.427,3956.0,0.474,0.324,0.17,0.284,0.491,0.36,0.165,0.273,1,19,19,19,24,29,14,27,10,11,25,5,16,10,Indiana Pacers,2006-07
1610612746,Los Angeles Clippers,82,40,42,0.488,3946.0,0.481,0.355,0.162,0.272,0.488,0.333,0.148,0.253,1,16,16,16,30,24,8,17,17,9,18,28,6,10,Los Angeles Clippers,2006-07
1610612747,Los Angeles Lakers,82,42,40,0.512,4006.0,0.511,0.333,0.159,0.261,0.5,0.345,0.151,0.277,1,12,12,12,1,4,12,15,20,17,20,24,18,10,Los Angeles Lakers,2006-07
1610612763,Memphis Grizzlies,82,22,60,0.268,3996.0,0.504,0.374,0.168,0.259,0.529,0.313,0.157,0.289,1,30,30,30,5,9,5,25,21,30,9,19,23,10,Memphis Grizzlies,2006-07
1610612748,Miami Heat,82,44,38,0.537,3971.0,0.506,0.321,0.159,0.249,0.485,0.313,0.154,0.267,1,11,11,11,14,6,16,16,25,8,10,21,14,10,Miami Heat,2006-07
1610612749,Milwaukee Bucks,82,28,54,0.341,3971.0,0.504,0.286,0.158,0.276,0.522,0.316,0.164,0.319,1,28,28,28,14,8,29,14,15,29,11,7,30,10,Milwaukee Bucks,2006-07
1610612750,Minnesota Timberwolves,82,32,50,0.39,4001.0,0.49,0.291,0.164,0.252,0.498,0.297,0.15,0.279,1,24,24,24,3,20,26,22,24,14,7,27,19,10,Minnesota Timberwolves,2006-07
1610612751,New Jersey Nets,82,41,41,0.5,3976.0,0.504,0.338,0.157,0.246,0.49,0.349,0.152,0.256,1,14,14,14,8,7,10,13,26,10,22,22,9,10,New Jersey Nets,2006-07
1610612740,New Orleans Hornets,82,39,43,0.476,3976.0,0.479,0.291,0.154,0.291,0.499,0.28,0.146,0.253,1,18,18,18,13,28,27,10,6,16,4,29,7,10,New Orleans Hornets,2006-07
1610612752,New York Knicks,82,33,49,0.402,4001.0,0.494,0.377,0.181,0.31,0.504,0.325,0.145,0.26,1,21,21,21,4,16,4,29,2,23,16,30,11,10,New York Knicks,2006-07
1610612753,Orlando Magic,82,40,42,0.488,3956.0,0.5,0.393,0.183,0.293,0.48,0.376,0.162,0.263,1,16,16,16,25,13,1,30,4,6,29,10,13,10,Orlando Magic,2006-07
1610612755,Philadelphia 76ers,82,35,47,0.427,3976.0,0.48,0.333,0.163,0.272,0.501,0.293,0.166,0.292,1,19,19,19,8,26,13,20,16,19,6,4,28,10,Philadelphia 76ers,2006-07
1610612756,Phoenix Suns,82,61,21,0.744,3981.0,0.551,0.267,0.147,0.227,0.492,0.268,0.152,0.281,1,2,2,2,7,1,30,4,29,12,1,23,20,10,Phoenix Suns,2006-07
1610612757,Portland Trail Blazers,82,32,50,0.39,3991.0,0.483,0.314,0.163,0.282,0.508,0.343,0.15,0.27,1,24,24,24,6,23,19,19,12,25,19,26,15,10,Portland Trail Blazers,2006-07
1610612758,Sacramento Kings,82,33,49,0.402,3961.0,0.491,0.379,0.149,0.231,0.513,0.317,0.166,0.275,1,21,21,21,20,19,3,5,28,26,13,3,17,10,Sacramento Kings,2006-07
1610612759,San Antonio Spurs,82,58,24,0.707,3956.0,0.521,0.313,0.15,0.242,0.471,0.272,0.155,0.243,1,3,3,3,26,2,20,6,27,2,2,20,3,10,San Antonio Spurs,2006-07
1610612760,Seattle SuperSonics,82,31,51,0.378,3966.0,0.499,0.288,0.162,0.278,0.515,0.323,0.158,0.291,1,26,26,26,18,14,28,18,14,27,15,17,27,10,Seattle SuperSonics,2006-07
1610612761,Toronto Raptors,82,47,35,0.573,3951.0,0.504,0.303,0.142,0.222,0.503,0.29,0.159,0.255,1,9,9,9,27,10,23,3,30,22,5,16,8,10,Toronto Raptors,2006-07
1610612762,Utah Jazz,82,51,31,0.622,3961.0,0.502,0.38,0.164,0.317,0.496,0.409,0.159,0.249,1,6,6,6,20,11,2,21,1,13,30,15,4,10,Utah Jazz,2006-07
1610612764,Washington Wizards,82,41,41,0.5,3966.0,0.491,0.356,0.141,0.281,0.517,0.32,0.162,0.29,1,14,14,14,19,18,7,2,13,28,14,12,24,10,Washington Wizards,2006-07
1610612737,Atlanta Hawks,82,37,45,0.451,3971.0,0.483,0.34,0.158,0.297,0.501,0.289,0.145,0.283,1,19,19,19,5,21,7,26,4,15,13,15,26,10,Atlanta Hawks,2007-08
1610612738,Boston Celtics,82,66,16,0.805,3951.0,0.522,0.346,0.163,0.266,0.457,0.341,0.17,0.256,1,1,1,1,22,5,6,29,18,1,26,1,8,10,Boston Celtics,2007-08
1610612766,Charlotte Bobcats,82,32,50,0.39,3976.0,0.492,0.323,0.154,0.256,0.505,0.314,0.151,0.29,1,23,23,23,3,16,10,22,20,21,17,10,28,10,Charlotte Bobcats,2007-08
1610612741,Chicago Bulls,82,33,49,0.402,3961.0,0.47,0.296,0.152,0.289,0.496,0.337,0.159,0.269,1,22,22,22,16,28,19,17,8,11,23,5,18,10,Chicago Bulls,2007-08
1610612739,Cleveland Cavaliers,82,45,37,0.549,3971.0,0.48,0.308,0.15,0.304,0.494,0.32,0.143,0.241,1,13,13,13,7,26,15,14,2,10,18,21,2,10,Cleveland Cavaliers,2007-08
1610612742,Dallas Mavericks,82,51,31,0.622,3946.0,0.502,0.318,0.137,0.267,0.474,0.331,0.131,0.25,1,10,10,10,25,12,12,5,16,4,22,30,5,10,Dallas Mavericks,2007-08
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,0.51,0.358,0.143,0.255,0.499,0.278,0.158,0.279,1,11,11,11,8,9,1,9,21,14,8,6,22,10,Denver Nuggets,2007-08
1610612765,Detroit Pistons,82,59,23,0.72,3946.0,0.495,0.3,0.129,0.294,0.47,0.328,0.15,0.263,1,2,2,2,25,15,17,3,6,3,21,13,12,10,Detroit Pistons,2007-08
1610612744,Golden State Warriors,82,48,34,0.585,3956.0,0.511,0.276,0.13,0.272,0.509,0.34,0.165,0.297,1,12,12,12,18,7,25,4,12,23,25,4,30,10,Golden State Warriors,2007-08
1610612745,Houston Rockets,82,55,27,0.671,3946.0,0.492,0.276,0.147,0.291,0.465,0.29,0.143,0.252,1,6,6,6,29,17,26,12,7,2,14,18,7,10,Houston Rockets,2007-08
1610612754,Indiana Pacers,82,36,46,0.439,3951.0,0.498,0.292,0.15,0.244,0.498,0.358,0.157,0.261,1,20,20,20,24,14,21,15,23,13,29,7,10,10,Indiana Pacers,2007-08
1610612746,Los Angeles Clippers,82,23,59,0.28,3961.0,0.465,0.338,0.152,0.231,0.503,0.314,0.143,0.269,1,25,25,25,14,30,8,18,28,19,16,20,17,10,Los Angeles Clippers,2007-08
1610612747,Los Angeles Lakers,82,57,25,0.695,3956.0,0.525,0.333,0.143,0.263,0.485,0.284,0.145,0.266,1,3,3,3,18,4,9,10,19,7,9,17,15,10,Los Angeles Lakers,2007-08
1610612763,Memphis Grizzlies,82,22,60,0.268,3961.0,0.5,0.311,0.155,0.238,0.521,0.253,0.137,0.266,1,27,27,27,14,13,13,23,24,29,2,26,16,10,Memphis Grizzlies,2007-08
1610612748,Miami Heat,82,15,67,0.183,3966.0,0.482,0.3,0.157,0.221,0.51,0.325,0.152,0.281,1,30,30,30,9,24,16,25,30,24,19,9,24,10,Miami Heat,2007-08
1610612749,Milwaukee Bucks,82,26,56,0.317,3971.0,0.482,0.294,0.156,0.3,0.524,0.326,0.145,0.27,1,24,24,24,5,23,20,24,3,30,20,16,19,10,Milwaukee Bucks,2007-08
1610612750,Minnesota Timberwolves,82,22,60,0.268,3946.0,0.484,0.248,0.153,0.275,0.513,0.35,0.143,0.264,1,27,27,27,25,20,29,20,11,26,27,19,14,10,Minnesota Timberwolves,2007-08
1610612751,New Jersey Nets,82,34,48,0.415,3966.0,0.481,0.347,0.159,0.266,0.497,0.353,0.141,0.262,1,21,21,21,9,25,4,27,17,12,28,23,11,10,New Jersey Nets,2007-08
1610612740,New Orleans Hornets,82,56,26,0.683,3961.0,0.512,0.251,0.128,0.27,0.501,0.239,0.149,0.246,1,4,4,4,17,6,28,2,13,17,1,14,3,10,New Orleans Hornets,2007-08
1610612752,New York Knicks,82,23,59,0.28,3976.0,0.475,0.31,0.151,0.286,0.518,0.31,0.135,0.273,1,25,25,25,4,27,14,16,10,28,15,27,21,10,New York Knicks,2007-08
1610612753,Orlando Magic,82,52,30,0.634,3956.0,0.537,0.355,0.149,0.234,0.484,0.288,0.137,0.252,1,9,9,9,18,2,2,13,27,6,12,25,6,10,Orlando Magic,2007-08
1610612755,Philadelphia 76ers,82,40,42,0.488,3951.0,0.482,0.321,0.152,0.318,0.504,0.265,0.169,0.28,1,17,17,17,22,22,11,19,1,20,5,2,23,10,Philadelphia 76ers,2007-08
1610612756,Phoenix Suns,82,55,27,0.671,3956.0,0.551,0.292,0.146,0.224,0.488,0.254,0.134,0.291,1,6,6,6,18,1,22,11,29,8,3,28,29,10,Phoenix Suns,2007-08
1610612757,Portland Trail Blazers,82,41,41,0.5,3981.0,0.489,0.281,0.141,0.268,0.491,0.276,0.137,0.282,1,15,15,15,2,18,23,7,15,9,7,24,25,10,Portland Trail Blazers,2007-08
1610612758,Sacramento Kings,82,38,44,0.463,3966.0,0.503,0.346,0.164,0.252,0.51,0.34,0.156,0.283,1,18,18,18,12,11,5,30,22,25,24,8,27,10,Sacramento Kings,2007-08
1610612759,San Antonio Spurs,82,56,26,0.683,3946.0,0.504,0.276,0.139,0.234,0.477,0.266,0.142,0.229,1,4,4,4,25,10,24,6,26,5,6,22,1,10,San Antonio Spurs,2007-08
1610612760,Seattle SuperSonics,82,20,62,0.244,3966.0,0.467,0.265,0.16,0.268,0.503,0.287,0.133,0.263,1,29,29,29,13,29,27,28,14,18,10,29,13,10,Seattle SuperSonics,2007-08
1610612761,Toronto Raptors,82,41,41,0.5,3966.0,0.511,0.247,0.126,0.234,0.505,0.264,0.15,0.25,1,15,15,15,9,8,30,1,25,22,4,12,4,10,Toronto Raptors,2007-08
1610612762,Utah Jazz,82,54,28,0.659,3941.0,0.528,0.349,0.153,0.295,0.501,0.393,0.167,0.259,1,8,8,8,30,3,3,21,5,16,30,3,9,10,Utah Jazz,2007-08
1610612764,Washington Wizards,82,43,39,0.524,3981.0,0.489,0.297,0.142,0.289,0.513,0.288,0.151,0.272,1,14,14,14,1,19,18,8,9,27,11,11,20,10,Washington Wizards,2007-08
1610612737,Atlanta Hawks,82,47,35,0.573,3941.0,0.504,0.323,0.139,0.26,0.494,0.272,0.148,0.284,1,12,12,12,29,9,9,6,19,11,4,13,24,10,Atlanta Hawks,2008-09
1610612738,Boston Celtics,82,62,20,0.756,3976.0,0.528,0.328,0.167,0.279,0.47,0.329,0.155,0.244,1,3,3,3,10,2,8,29,8,3,24,9,3,10,Boston Celtics,2008-09
1610612766,Charlotte Bobcats,82,35,47,0.427,3986.0,0.494,0.312,0.169,0.277,0.498,0.304,0.16,0.27,1,19,19,19,3,19,11,30,12,13,18,5,17,10,Charlotte Bobcats,2008-09
1610612741,Chicago Bulls,82,41,41,0.5,3986.0,0.493,0.3,0.15,0.28,0.493,0.303,0.148,0.291,1,15,15,15,2,21,17,19,6,9,17,12,28,10,Chicago Bulls,2008-09
1610612739,Cleveland Cavaliers,82,66,16,0.805,3956.0,0.519,0.312,0.139,0.277,0.468,0.294,0.151,0.254,1,1,1,1,23,4,12,8,12,2,12,10,9,10,Cleveland Cavaliers,2008-09
1610612742,Dallas Mavericks,82,50,32,0.61,3961.0,0.504,0.274,0.135,0.266,0.493,0.282,0.137,0.254,1,9,9,9,19,10,27,4,16,10,7,26,8,10,Dallas Mavericks,2008-09
1610612743,Denver Nuggets,82,54,28,0.659,3946.0,0.512,0.382,0.158,0.275,0.485,0.331,0.158,0.283,1,5,5,5,27,7,1,25,15,5,25,7,23,10,Denver Nuggets,2008-09
1610612765,Detroit Pistons,82,39,43,0.476,3981.0,0.483,0.282,0.132,0.279,0.485,0.32,0.131,0.26,1,17,17,17,4,26,23,2,7,6,19,29,12,10,Detroit Pistons,2008-09
1610612744,Golden State Warriors,82,29,53,0.354,3976.0,0.497,0.339,0.144,0.261,0.508,0.323,0.147,0.319,1,24,24,24,8,18,5,13,18,20,21,15,30,10,Golden State Warriors,2008-09
1610612745,Houston Rockets,82,53,29,0.646,3961.0,0.501,0.292,0.151,0.264,0.479,0.257,0.133,0.247,1,8,8,8,14,13,20,20,17,4,2,28,4,10,Houston Rockets,2008-09
1610612754,Indiana Pacers,82,36,46,0.439,3966.0,0.501,0.267,0.145,0.254,0.499,0.354,0.141,0.255,1,18,18,18,11,15,29,14,21,15,27,22,10,10,Indiana Pacers,2008-09
1610612746,Los Angeles Clippers,82,19,63,0.232,3976.0,0.481,0.275,0.156,0.251,0.512,0.299,0.14,0.288,1,28,28,28,9,28,26,23,23,24,15,24,27,10,Los Angeles Clippers,2008-09
1610612747,Los Angeles Lakers,82,65,17,0.793,3956.0,0.513,0.299,0.138,0.294,0.49,0.283,0.16,0.27,1,2,2,2,22,6,18,5,3,8,9,6,18,10,Los Angeles Lakers,2008-09
1610612763,Memphis Grizzlies,82,24,58,0.293,3961.0,0.486,0.329,0.164,0.258,0.515,0.32,0.157,0.265,1,25,25,25,14,23,7,27,20,27,20,8,15,10,Memphis Grizzlies,2008-09
1610612748,Miami Heat,82,43,39,0.524,3991.0,0.5,0.282,0.134,0.246,0.501,0.325,0.162,0.271,1,14,14,14,1,16,24,3,24,16,22,4,19,10,Miami Heat,2008-09
1610612749,Milwaukee Bucks,82,34,48,0.415,3956.0,0.483,0.306,0.147,0.278,0.503,0.398,0.172,0.26,1,20,20,20,21,25,15,15,9,17,30,1,11,10,Milwaukee Bucks,2008-09
1610612750,Minnesota Timberwolves,82,24,58,0.293,3961.0,0.481,0.289,0.149,0.277,0.515,0.327,0.133,0.25,1,25,25,25,19,27,21,18,10,26,23,27,5,10,Minnesota Timberwolves,2008-09
1610612751,New Jersey Nets,82,34,48,0.415,3966.0,0.497,0.303,0.141,0.252,0.509,0.357,0.145,0.265,1,20,20,20,11,17,16,9,22,21,29,19,16,10,New Jersey Nets,2008-09
1610612740,New Orleans Hornets,82,49,33,0.598,3951.0,0.501,0.288,0.139,0.246,0.496,0.297,0.147,0.251,1,10,10,10,26,14,22,7,25,12,13,16,7,10,New Orleans Hornets,2008-09
1610612752,New York Knicks,82,32,50,0.39,3961.0,0.503,0.268,0.143,0.244,0.52,0.284,0.146,0.273,1,23,23,23,14,12,28,12,27,28,10,18,21,10,New York Knicks,2008-09
1610612760,Oklahoma City Thunder,82,23,59,0.28,3961.0,0.471,0.308,0.167,0.286,0.514,0.284,0.144,0.261,1,27,27,27,14,30,13,28,4,25,11,20,13,10,Oklahoma City Thunder,2008-09
1610612753,Orlando Magic,82,59,23,0.72,3946.0,0.52,0.351,0.148,0.24,0.465,0.277,0.137,0.241,1,4,4,4,28,3,3,16,28,1,6,25,2,10,Orlando Magic,2008-09
1610612755,Philadelphia 76ers,82,41,41,0.5,3951.0,0.485,0.339,0.152,0.313,0.507,0.276,0.168,0.286,1,15,15,15,24,24,4,21,2,19,5,2,25,10,Philadelphia 76ers,2008-09
1610612756,Phoenix Suns,82,46,36,0.561,3951.0,0.545,0.336,0.16,0.277,0.511,0.3,0.143,0.283,1,13,13,13,24,1,6,26,14,23,16,21,22,10,Phoenix Suns,2008-09
1610612757,Portland Trail Blazers,82,54,28,0.659,3966.0,0.511,0.306,0.143,0.326,0.499,0.282,0.147,0.25,1,5,5,5,11,8,14,11,1,14,8,17,6,10,Portland Trail Blazers,2008-09
1610612758,Sacramento Kings,82,17,65,0.207,3981.0,0.491,0.315,0.158,0.245,0.526,0.355,0.147,0.301,1,30,30,30,6,22,10,24,26,29,28,14,29,10,Sacramento Kings,2008-09
1610612759,San Antonio Spurs,82,54,28,0.659,3981.0,0.513,0.251,0.129,0.221,0.487,0.249,0.128,0.22,1,5,5,5,4,5,30,1,30,7,1,30,1,10,San Antonio Spurs,2008-09
1610612761,Toronto Raptors,82,33,49,0.402,3961.0,0.494,0.279,0.141,0.24,0.511,0.258,0.14,0.263,1,22,22,22,14,20,25,10,29,22,3,23,14,10,Toronto Raptors,2008-09
1610612762,Utah Jazz,82,48,34,0.585,3976.0,0.504,0.355,0.153,0.282,0.505,0.343,0.167,0.273,1,11,11,11,7,11,2,22,5,18,26,3,20,10,Utah Jazz,2008-09
1610612764,Washington Wizards,82,19,63,0.232,3941.0,0.48,0.293,0.149,0.277,0.533,0.298,0.149,0.286,1,28,28,28,30,29,19,17,11,30,14,11,26,10,Washington Wizards,2008-09
1610612737,Atlanta Hawks,82,53,29,0.646,3971.0,0.506,0.281,0.128,0.282,0.496,0.28,0.148,0.273,1,6,6,6,11,11,24,1,5,16,8,17,24,10,Atlanta Hawks,2009-10
1610612738,Boston Celtics,82,50,32,0.61,3956.0,0.522,0.332,0.158,0.228,0.487,0.337,0.166,0.262,1,9,9,9,17,5,7,27,28,9,25,2,13,10,Boston Celtics,2009-10
1610612766,Charlotte Bobcats,82,44,38,0.537,3976.0,0.49,0.346,0.168,0.265,0.491,0.262,0.164,0.258,1,15,15,15,5,24,2,30,17,12,2,3,10,10,Charlotte Bobcats,2009-10
1610612741,Chicago Bulls,82,41,41,0.5,3981.0,0.477,0.287,0.148,0.266,0.484,0.284,0.138,0.252,1,17,17,17,4,28,20,16,16,7,12,24,8,10,Chicago Bulls,2009-10
1610612739,Cleveland Cavaliers,82,61,21,0.744,3956.0,0.532,0.341,0.148,0.251,0.482,0.288,0.135,0.228,1,1,1,1,24,3,3,14,22,3,14,26,2,10,Cleveland Cavaliers,2009-10
1610612742,Dallas Mavericks,82,55,27,0.671,3976.0,0.506,0.277,0.136,0.243,0.495,0.272,0.151,0.263,1,4,4,4,5,13,26,2,26,15,5,11,15,10,Dallas Mavericks,2009-10
1610612743,Denver Nuggets,82,53,29,0.646,3956.0,0.509,0.376,0.141,0.261,0.495,0.326,0.154,0.276,1,6,6,6,17,10,1,8,19,14,23,9,26,10,Denver Nuggets,2009-10
1610612765,Detroit Pistons,82,27,55,0.329,3956.0,0.474,0.303,0.146,0.303,0.526,0.344,0.157,0.266,1,24,24,24,17,29,13,13,2,30,28,5,19,10,Detroit Pistons,2009-10
1610612744,Golden State Warriors,82,26,56,0.317,3946.0,0.514,0.294,0.142,0.209,0.525,0.34,0.171,0.315,1,26,26,26,27,8,17,9,30,28,26,1,30,10,Golden State Warriors,2009-10
1610612745,Houston Rockets,82,42,40,0.512,3981.0,0.494,0.292,0.148,0.269,0.511,0.281,0.151,0.262,1,16,16,16,2,20,18,15,12,21,10,12,12,10,Houston Rockets,2009-10
1610612754,Indiana Pacers,82,32,50,0.39,3941.0,0.491,0.296,0.151,0.216,0.49,0.341,0.15,0.27,1,21,21,21,29,23,15,19,29,10,27,13,22,10,Indiana Pacers,2009-10
1610612746,Los Angeles Clippers,82,29,53,0.354,3941.0,0.491,0.283,0.165,0.271,0.509,0.281,0.136,0.26,1,22,22,22,29,21,22,29,11,20,9,25,11,10,Los Angeles Clippers,2009-10
1610612747,Los Angeles Lakers,82,57,25,0.695,3966.0,0.496,0.289,0.139,0.276,0.484,0.26,0.147,0.256,1,3,3,3,12,15,19,5,7,6,1,19,9,10,Los Angeles Lakers,2009-10
1610612763,Memphis Grizzlies,82,40,42,0.488,3981.0,0.494,0.32,0.156,0.313,0.52,0.271,0.147,0.267,1,18,18,18,2,18,8,23,1,25,3,20,20,10,Memphis Grizzlies,2009-10
1610612748,Miami Heat,82,47,35,0.573,3976.0,0.496,0.296,0.143,0.261,0.48,0.326,0.155,0.251,1,13,13,13,5,16,14,10,20,2,24,8,6,10,Miami Heat,2009-10
1610612749,Milwaukee Bucks,82,46,36,0.561,3996.0,0.482,0.239,0.138,0.262,0.486,0.348,0.161,0.236,1,14,14,14,1,25,30,4,18,8,29,4,3,10,Milwaukee Bucks,2009-10
1610612750,Minnesota Timberwolves,82,15,67,0.183,3956.0,0.478,0.278,0.164,0.267,0.525,0.285,0.145,0.264,1,29,29,29,17,27,25,28,15,27,13,21,16,10,Minnesota Timberwolves,2009-10
1610612751,New Jersey Nets,82,12,70,0.146,3956.0,0.458,0.307,0.153,0.251,0.517,0.307,0.149,0.282,1,30,30,30,17,30,12,20,21,23,19,15,28,10,New Jersey Nets,2009-10
1610612740,New Orleans Hornets,82,37,45,0.451,3966.0,0.506,0.243,0.141,0.248,0.523,0.274,0.15,0.262,1,20,20,20,12,12,29,7,23,26,6,14,14,10,New Orleans Hornets,2009-10
1610612752,New York Knicks,82,29,53,0.354,3976.0,0.509,0.256,0.144,0.235,0.526,0.275,0.149,0.279,1,22,22,22,5,9,28,12,27,29,7,16,27,10,New York Knicks,2009-10
1610612760,Oklahoma City Thunder,82,50,32,0.61,3961.0,0.494,0.333,0.156,0.286,0.483,0.3,0.157,0.264,1,9,9,9,15,19,6,24,3,5,17,7,17,10,Oklahoma City Thunder,2009-10
1610612753,Orlando Magic,82,59,23,0.72,3946.0,0.536,0.34,0.15,0.246,0.477,0.272,0.135,0.226,1,2,2,2,28,2,4,17,25,1,4,27,1,10,Orlando Magic,2009-10
1610612755,Philadelphia 76ers,82,27,55,0.329,3961.0,0.496,0.27,0.154,0.276,0.518,0.302,0.153,0.268,1,24,24,24,16,17,27,22,9,24,18,10,21,10,Philadelphia 76ers,2009-10
1610612756,Phoenix Suns,82,54,28,0.659,3946.0,0.546,0.312,0.151,0.276,0.491,0.295,0.132,0.292,1,5,5,5,26,1,11,18,10,11,16,30,29,10,Phoenix Suns,2009-10
1610612757,Portland Trail Blazers,82,50,32,0.61,3971.0,0.499,0.315,0.136,0.282,0.502,0.294,0.148,0.252,1,9,9,9,10,14,10,3,4,17,15,18,7,10,Portland Trail Blazers,2009-10
1610612758,Sacramento Kings,82,25,57,0.305,3976.0,0.491,0.286,0.153,0.278,0.505,0.315,0.14,0.265,1,28,28,28,5,22,21,21,6,19,22,23,18,10,Sacramento Kings,2009-10
1610612759,San Antonio Spurs,82,50,32,0.61,3956.0,0.515,0.296,0.144,0.268,0.483,0.283,0.133,0.237,1,9,9,9,17,7,16,11,14,4,11,28,4,10,San Antonio Spurs,2009-10
1610612761,Toronto Raptors,82,40,42,0.488,3956.0,0.521,0.319,0.14,0.247,0.513,0.314,0.132,0.271,1,18,18,18,17,6,9,6,24,22,21,29,23,10,Toronto Raptors,2009-10
1610612762,Utah Jazz,82,53,29,0.646,3951.0,0.524,0.34,0.157,0.268,0.492,0.353,0.157,0.244,1,6,6,6,25,4,5,26,13,13,30,6,5,10,Utah Jazz,2009-10
1610612764,Washington Wizards,82,26,56,0.317,3966.0,0.481,0.283,0.157,0.276,0.502,0.313,0.144,0.276,1,26,26,26,12,26,23,25,8,18,20,22,25,10,Washington Wizards,2009-10
1610612737,Atlanta Hawks,82,44,38,0.537,3946.0,0.501,0.269,0.148,0.234,0.495,0.273,0.137,0.254,1,13,13,13,28,12,29,15,29,12,3,29,11,10,Atlanta Hawks,2010-11
1610612738,Boston Celtics,82,56,26,0.683,3956.0,0.519,0.305,0.157,0.211,0.469,0.31,0.165,0.253,1,6,6,6,20,7,10,24,30,2,21,3,9,10,Boston Celtics,2010-11
1610612766,Charlotte Bobcats,82,34,48,0.415,3961.0,0.482,0.314,0.157,0.257,0.5,0.294,0.142,0.248,1,22,22,22,18,25,6,25,18,14,10,23,6,10,Charlotte Bobcats,2010-11
1610612741,Chicago Bulls,82,62,20,0.756,3966.0,0.501,0.305,0.151,0.294,0.463,0.291,0.151,0.238,1,1,1,1,12,14,9,21,4,1,9,11,3,10,Chicago Bulls,2010-11
1610612739,Cleveland Cavaliers,82,19,63,0.232,3951.0,0.472,0.312,0.148,0.242,0.524,0.278,0.141,0.267,1,29,29,29,27,28,8,14,25,29,5,24,18,10,Cleveland Cavaliers,2010-11
1610612742,Dallas Mavericks,82,57,25,0.695,3941.0,0.525,0.286,0.15,0.241,0.488,0.275,0.145,0.252,1,4,4,4,29,3,21,19,26,9,4,18,7,10,Dallas Mavericks,2010-11
1610612743,Denver Nuggets,82,50,32,0.61,3941.0,0.526,0.367,0.144,0.239,0.5,0.296,0.14,0.246,1,9,9,9,29,2,1,9,27,16,12,27,5,10,Denver Nuggets,2010-11
1610612765,Detroit Pistons,82,30,52,0.366,3976.0,0.495,0.279,0.14,0.274,0.526,0.306,0.153,0.279,1,24,24,24,6,17,26,5,12,30,18,10,23,10,Detroit Pistons,2010-11
1610612744,Golden State Warriors,82,36,46,0.439,3966.0,0.51,0.241,0.149,0.267,0.509,0.333,0.164,0.307,1,20,20,20,12,9,30,16,14,21,29,4,30,10,Golden State Warriors,2010-11
1610612745,Houston Rockets,82,43,39,0.524,3976.0,0.503,0.299,0.138,0.274,0.5,0.28,0.14,0.273,1,14,14,14,6,10,14,2,11,15,7,25,20,10,Houston Rockets,2010-11
1610612754,Indiana Pacers,82,37,45,0.451,3956.0,0.486,0.3,0.157,0.259,0.487,0.315,0.143,0.259,1,19,19,19,20,23,12,26,17,7,23,22,15,10,Indiana Pacers,2010-11
1610612746,Los Angeles Clippers,82,32,50,0.39,3971.0,0.496,0.332,0.169,0.284,0.499,0.324,0.143,0.268,1,23,23,23,10,16,4,29,7,13,26,21,19,10,Los Angeles Clippers,2010-11
1610612747,Los Angeles Lakers,82,57,25,0.695,3966.0,0.502,0.293,0.139,0.292,0.477,0.236,0.145,0.277,1,4,4,4,12,11,16,3,5,5,1,20,22,10,Los Angeles Lakers,2010-11
1610612763,Memphis Grizzlies,82,46,36,0.561,3976.0,0.493,0.291,0.146,0.289,0.502,0.3,0.175,0.275,1,11,11,11,6,20,18,12,6,18,15,1,21,10,Memphis Grizzlies,2010-11
1610612748,Miami Heat,82,58,24,0.707,3956.0,0.524,0.363,0.149,0.252,0.475,0.299,0.14,0.245,1,3,3,3,20,4,3,17,19,3,14,26,4,10,Miami Heat,2010-11
1610612749,Milwaukee Bucks,82,35,47,0.427,3966.0,0.467,0.287,0.145,0.247,0.481,0.307,0.164,0.252,1,21,21,21,12,30,20,10,22,6,20,5,8,10,Milwaukee Bucks,2010-11
