TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS,Season
1610612763,Memphis Grizzlies,82,28,54,0.341,3986.0,101.0,104.6,-3.6,0.621,1.5,17.6,0.27,0.687,0.481,0.159,0.487,0.526,95.19,0.482,1,24,24,24,1,15,27,23,8,11,7,21,28,26,19,7,11,6,21,10,Memphis Grizzlies,2002-03
1610612748,Miami Heat,82,25,57,0.305,3966.0,93.8,99.8,-6.0,0.558,1.29,15.1,0.268,0.739,0.497,0.156,0.439,0.483,90.32,0.456,1,26,26,26,14,27,12,26,27,22,28,23,2,17,17,28,28,28,26,10,Miami Heat,2002-03
1610612749,Milwaukee Bucks,82,42,40,0.512,3981.0,106.2,105.3,1.0,0.599,1.75,17.6,0.256,0.699,0.477,0.136,0.5,0.543,92.91,0.495,1,16,16,16,7,2,28,15,15,3,8,25,26,27,2,1,2,19,17,10,Milwaukee Bucks,2002-03
1610612750,Minnesota Timberwolves,82,51,31,0.622,3961.0,103.5,100.6,2.9,0.653,1.84,19.2,0.282,0.729,0.511,0.145,0.488,0.528,94.57,0.529,1,4,4,4,20,5,16,8,3,2,2,16,7,10,4,6,7,9,7,10,Minnesota Timberwolves,2002-03
1610612751,New Jersey Nets,82,49,33,0.598,3951.0,100.6,95.5,5.1,0.649,1.56,17.7,0.287,0.731,0.509,0.156,0.468,0.518,94.23,0.544,1,8,8,8,26,20,1,4,4,9,6,14,6,13,16,21,18,12,5,10,New Jersey Nets,2002-03
1610612740,New Orleans Hornets,82,47,35,0.573,3981.0,100.6,98.4,2.3,0.62,1.49,17.1,0.317,0.731,0.522,0.158,0.465,0.511,92.25,0.517,1,11,11,11,7,19,6,11,9,12,13,3,5,1,18,24,25,22,10,10,New Orleans Hornets,2002-03
1610612752,New York Knicks,82,37,45,0.451,3971.0,101.5,103.7,-2.2,0.607,1.57,17.3,0.244,0.718,0.476,0.148,0.486,0.528,93.26,0.474,1,20,20,20,10,13,25,21,12,8,12,28,15,28,7,9,8,18,23,10,New York Knicks,2002-03
1610612753,Orlando Magic,82,42,40,0.512,3961.0,102.3,101.9,0.4,0.569,1.42,15.9,0.27,0.711,0.484,0.149,0.478,0.526,95.83,0.482,1,16,16,16,20,10,20,16,23,17,22,22,18,24,8,11,12,5,20,10,Orlando Magic,2002-03
1610612755,Philadelphia 76ers,82,48,34,0.585,3971.0,101.8,100.0,1.8,0.595,1.46,16.7,0.303,0.727,0.511,0.155,0.466,0.52,94.02,0.516,1,9,9,9,11,11,15,12,17,16,14,7,9,11,15,23,17,14,11,10,Philadelphia 76ers,2002-03
1610612756,Phoenix Suns,82,44,38,0.537,3961.0,100.7,99.4,1.2,0.572,1.42,16.3,0.297,0.703,0.498,0.155,0.473,0.514,94.34,0.498,1,13,13,13,20,18,10,13,22,18,18,10,23,15,14,15,21,10,16,10,Phoenix Suns,2002-03
1610612757,Portland Trail Blazers,82,50,32,0.61,3970.0,102.6,99.5,3.1,0.623,1.49,17.8,0.302,0.723,0.513,0.164,0.489,0.531,92.07,0.515,1,5,5,5,13,8,11,7,7,13,5,8,12,7,21,5,6,23,12,10,Portland Trail Blazers,2002-03
1610612758,Sacramento Kings,82,59,23,0.72,3966.0,103.1,96.3,6.8,0.627,1.71,18.5,0.256,0.706,0.493,0.147,0.499,0.535,97.99,0.551,1,3,3,3,14,6,2,2,6,4,3,26,21,21,6,2,5,1,1,10,Sacramento Kings,2002-03
1610612759,San Antonio Spurs,82,60,22,0.732,3966.0,103.1,96.6,6.5,0.563,1.26,16.0,0.288,0.713,0.511,0.17,0.497,0.541,92.51,0.549,1,1,1,1,14,7,3,3,25,24,21,13,17,12,24,4,3,20,3,10,San Antonio Spurs,2002-03
1610612760,Seattle SuperSonics,82,40,42,0.488,3971.0,100.7,100.9,-0.2,0.615,1.64,17.3,0.281,0.718,0.496,0.144,0.472,0.512,90.65,0.503,1,18,18,18,11,17,18,18,11,5,11,17,14,18,3,16,24,27,14,10,Seattle SuperSonics,2002-03
1610612761,Toronto Raptors,82,24,58,0.293,3961.0,97.4,104.3,-6.9,0.556,1.34,15.4,0.282,0.707,0.486,0.154,0.458,0.497,92.42,0.447,1,27,27,27,20,25,26,27,28,20,27,15,20,23,12,26,26,21,27,10,Toronto Raptors,2002-03
1610612762,Utah Jazz,82,47,35,0.573,3956.0,102.4,99.8,2.7,0.727,1.53,19.7,0.325,0.702,0.521,0.181,0.486,0.537,91.96,0.551,1,11,11,11,24,9,13,9,1,10,1,2,24,2,27,10,4,24,2,10,Utah Jazz,2002-03
1610612764,Washington Wizards,82,37,45,0.451,3966.0,100.2,100.9,-0.7,0.572,1.47,16.1,0.273,0.716,0.494,0.146,0.46,0.513,90.79,0.498,1,20,20,20,14,21,17,19,21,14,20,20,16,20,5,25,22,26,15,10,Washington Wizards,2002-03
1610612737,Atlanta Hawks,82,28,54,0.341,3981.0,98.2,103.1,-4.9,0.583,1.22,15.9,0.286,0.705,0.498,0.174,0.465,0.514,93.49,0.466,1,25,25,25,4,24,25,25,24,27,24,12,18,17,26,18,17,14,25,10,Atlanta Hawks,2003-04
1610612738,Boston Celtics,82,36,46,0.439,3941.0,99.9,100.2,-0.3,0.592,1.26,16.3,0.252,0.695,0.478,0.17,0.486,0.532,95.79,0.49,1,20,20,20,28,12,14,14,18,23,20,28,24,28,23,5,4,2,19,10,Boston Celtics,2003-04
1610612741,Chicago Bulls,82,23,59,0.28,3966.0,93.9,100.5,-6.6,0.641,1.36,16.8,0.281,0.714,0.491,0.169,0.446,0.486,94.82,0.446,1,28,28,28,14,29,17,28,6,19,12,17,15,22,21,29,29,7,27,10,Chicago Bulls,2003-04
1610612739,Cleveland Cavaliers,82,35,47,0.427,3971.0,98.4,101.3,-2.9,0.619,1.49,16.9,0.311,0.73,0.52,0.157,0.451,0.498,93.55,0.491,1,21,21,21,7,21,19,21,12,10,11,5,7,3,9,28,27,13,18,10,Cleveland Cavaliers,2003-04
1610612742,Dallas Mavericks,82,52,30,0.634,3961.0,109.6,104.3,5.2,0.591,1.96,17.8,0.314,0.716,0.51,0.127,0.495,0.536,95.68,0.526,1,7,7,7,15,1,26,5,19,1,5,3,14,7,1,3,3,3,8,10,Dallas Mavericks,2003-04
1610612743,Denver Nuggets,82,43,39,0.524,3946.0,100.8,99.9,0.9,0.599,1.4,16.6,0.305,0.693,0.496,0.162,0.467,0.517,96.1,0.505,1,11,11,11,26,9,13,11,16,13,14,8,26,20,17,17,12,1,12,10,Denver Nuggets,2003-04
1610612765,Detroit Pistons,82,54,28,0.659,3956.0,99.1,92.5,6.6,0.62,1.37,16.7,0.301,0.718,0.513,0.166,0.461,0.511,90.53,0.558,1,6,6,6,19,18,2,3,10,18,13,9,13,5,20,20,19,23,2,10,Detroit Pistons,2003-04
1610612744,Golden State Warriors,82,37,45,0.451,3971.0,100.5,101.2,-0.7,0.585,1.39,16.3,0.284,0.721,0.502,0.159,0.475,0.517,92.06,0.491,1,18,18,18,7,11,18,17,23,16,19,14,11,14,12,12,13,17,17,10,Golden State Warriors,2003-04
1610612745,Houston Rockets,82,45,37,0.549,3986.0,98.1,96.4,1.8,0.577,1.15,15.9,0.265,0.745,0.517,0.183,0.484,0.528,90.28,0.513,1,10,10,10,3,25,5,10,25,28,23,25,2,4,27,6,7,25,10,10,Houston Rockets,2003-04
1610612754,Indiana Pacers,82,61,21,0.744,3961.0,100.9,94.8,6.1,0.644,1.5,17.5,0.285,0.739,0.509,0.159,0.471,0.52,89.86,0.539,1,1,1,1,15,8,3,4,4,8,8,13,4,8,13,16,10,26,5,10,Indiana Pacers,2003-04
1610612746,Los Angeles Clippers,82,28,54,0.341,3961.0,99.8,105.9,-6.1,0.587,1.23,15.6,0.328,0.7,0.513,0.173,0.453,0.512,93.8,0.464,1,25,25,25,15,13,28,27,22,25,26,2,20,6,24,27,18,11,26,10,Los Angeles Clippers,2003-04
1610612747,Los Angeles Lakers,82,56,26,0.683,3971.0,102.7,98.7,4.0,0.643,1.72,18.1,0.281,0.733,0.504,0.144,0.481,0.522,94.76,0.538,1,4,4,4,7,6,8,7,5,4,4,16,6,13,4,7,8,8,6,10,Los Angeles Lakers,2003-04
1610612763,Memphis Grizzlies,82,50,32,0.61,3976.0,101.9,99.2,2.7,0.646,1.56,17.8,0.295,0.684,0.487,0.158,0.479,0.522,93.99,0.522,1,8,8,8,5,7,11,9,3,7,6,11,29,23,11,8,9,10,9,10,Memphis Grizzlies,2003-04
1610612748,Miami Heat,82,42,40,0.512,3951.0,99.3,98.9,0.4,0.573,1.38,15.7,0.274,0.734,0.502,0.152,0.463,0.51,90.51,0.496,1,12,12,12,23,15,9,13,26,17,25,21,5,15,7,19,21,24,13,10,Miami Heat,2003-04
1610612749,Milwaukee Bucks,82,41,41,0.5,3956.0,103.5,102.6,0.9,0.63,1.69,17.7,0.276,0.718,0.497,0.143,0.477,0.528,94.12,0.51,1,14,14,14,19,4,24,12,7,5,7,20,12,18,3,10,6,9,11,10,Milwaukee Bucks,2003-04
1610612750,Minnesota Timberwolves,82,58,24,0.707,3951.0,103.3,96.6,6.7,0.623,1.81,18.4,0.267,0.725,0.509,0.139,0.486,0.528,91.53,0.554,1,2,2,2,23,5,6,2,8,3,3,23,9,9,2,4,5,20,3,10,Minnesota Timberwolves,2003-04
1610612751,New Jersey Nets,82,47,35,0.573,3941.0,98.2,95.2,3.0,0.714,1.66,19.3,0.259,0.739,0.499,0.16,0.471,0.515,91.9,0.533,1,9,9,9,28,23,4,8,1,6,2,27,3,16,16,15,15,18,7,10,New Jersey Nets,2003-04
1610612740,New Orleans Hornets,82,41,41,0.5,3966.0,99.1,99.5,-0.3,0.619,1.4,16.5,0.306,0.713,0.504,0.162,0.46,0.505,91.83,0.491,1,14,14,14,11,17,12,15,11,14,16,7,16,12,18,22,24,19,15,10,New Orleans Hornets,2003-04
1610612752,New York Knicks,82,39,43,0.476,3976.0,99.1,100.3,-1.2,0.588,1.31,16.5,0.28,0.728,0.507,0.169,0.474,0.518,92.08,0.488,1,17,17,17,5,19,15,18,21,21,15,19,8,11,22,13,11,16,20,10,New York Knicks,2003-04
1610612753,Orlando Magic,82,21,61,0.256,3966.0,99.3,107.5,-8.3,0.545,1.41,15.3,0.281,0.687,0.479,0.145,0.461,0.504,93.65,0.434,1,29,29,29,13,16,29,29,28,12,28,18,27,27,5,21,25,12,29,10,Orlando Magic,2003-04
1610612755,Philadelphia 76ers,82,33,49,0.402,3971.0,96.1,99.1,-3.0,0.611,1.25,16.3,0.282,0.707,0.497,0.174,0.456,0.505,90.66,0.484,1,22,22,22,7,26,10,22,13,24,21,15,17,19,25,24,23,22,22,10,Philadelphia 76ers,2003-04
1610612756,Phoenix Suns,82,29,53,0.354,3946.0,98.8,102.2,-3.4,0.536,1.27,15.4,0.266,0.699,0.481,0.16,0.475,0.515,95.33,0.466,1,24,24,24,26,20,22,24,29,22,27,24,22,25,14,11,14,4,24,10,Phoenix Suns,2003-04
1610612757,Portland Trail Blazers,82,41,41,0.5,3996.0,100.5,102.2,-1.6,0.61,1.46,17.3,0.312,0.7,0.508,0.164,0.478,0.515,88.79,0.488,1,14,14,14,1,10,21,19,14,11,9,4,21,10,19,9,16,29,21,10,Portland Trail Blazers,2003-04
1610612758,Sacramento Kings,82,55,27,0.671,3956.0,107.3,102.2,5.1,0.694,1.89,19.7,0.26,0.698,0.484,0.145,0.507,0.554,95.29,0.544,1,5,5,5,22,2,23,6,2,2,1,26,23,24,6,1,1,5,4,10,Sacramento Kings,2003-04
1610612759,San Antonio Spurs,82,57,25,0.695,3951.0,99.8,91.6,8.2,0.59,1.39,16.4,0.295,0.746,0.523,0.16,0.473,0.511,91.51,0.566,1,3,3,3,25,14,1,1,20,15,18,10,1,2,15,14,20,21,1,10,San Antonio Spurs,2003-04
1610612760,Seattle SuperSonics,82,37,45,0.451,3961.0,104.0,104.7,-0.6,0.606,1.5,17.2,0.272,0.685,0.48,0.155,0.501,0.54,92.78,0.491,1,18,18,18,15,3,27,16,15,9,10,22,28,26,8,2,2,15,16,10,Seattle SuperSonics,2003-04
1610612761,Toronto Raptors,82,33,49,0.402,3996.0,94.6,97.6,-3.0,0.593,1.35,16.0,0.238,0.701,0.468,0.157,0.454,0.495,89.14,0.476,1,22,22,22,2,28,7,23,17,20,22,29,19,29,10,25,28,28,23,10,Toronto Raptors,2003-04
1610612762,Utah Jazz,82,42,40,0.512,3956.0,98.3,100.4,-2.1,0.621,1.22,16.4,0.341,0.724,0.529,0.184,0.456,0.509,89.44,0.493,1,12,12,12,19,22,16,20,9,26,17,1,10,1,29,23,22,27,14,10,Utah Jazz,2003-04
1610612764,Washington Wizards,82,25,57,0.305,3966.0,95.9,101.9,-6.1,0.557,1.07,14.6,0.307,0.695,0.496,0.183,0.454,0.5,94.96,0.441,1,27,27,27,11,27,20,26,27,29,29,6,25,21,28,26,26,6,28,10,Washington Wizards,2003-04
1610612737,Atlanta Hawks,82,13,69,0.159,3971.0,97.9,108.4,-10.5,0.549,1.22,15.4,0.307,0.721,0.504,0.17,0.464,0.504,93.8,0.422,1,30,30,30,12,29,30,30,26,29,26,6,9,13,27,27,28,13,30,10,Atlanta Hawks,2004-05
1610612738,Boston Celtics,82,45,37,0.549,3976.0,104.8,103.3,1.5,0.594,1.4,17.0,0.272,0.701,0.491,0.164,0.501,0.551,95.92,0.505,1,11,11,11,10,9,13,11,17,21,14,23,24,21,24,3,3,6,13,10,Boston Celtics,2004-05
1610612766,Charlotte Bobcats,82,18,64,0.22,3976.0,98.0,104.7,-6.8,0.606,1.51,16.7,0.295,0.709,0.491,0.151,0.455,0.497,95.0,0.46,1,28,28,28,8,28,21,28,13,14,18,11,21,22,14,29,29,11,28,10,Charlotte Bobcats,2004-05
1610612741,Chicago Bulls,82,47,35,0.573,3966.0,98.5,97.5,1.0,0.612,1.27,16.4,0.284,0.726,0.506,0.174,0.471,0.517,95.11,0.498,1,10,10,10,16,26,2,13,11,27,20,18,7,11,30,24,25,10,16,10,Chicago Bulls,2004-05
1610612739,Cleveland Cavaliers,82,42,40,0.512,3971.0,103.2,102.5,0.7,0.619,1.62,17.4,0.325,0.715,0.515,0.149,0.47,0.518,92.62,0.51,1,17,17,17,11,14,12,14,9,5,7,1,12,4,11,25,24,18,12,10,Cleveland Cavaliers,2004-05
1610612742,Dallas Mavericks,82,58,24,0.707,3946.0,107.5,101.0,6.4,0.526,1.46,15.4,0.286,0.702,0.499,0.141,0.492,0.545,95.33,0.537,1,4,4,4,27,5,9,4,28,16,25,17,23,16,5,8,5,9,5,10,Dallas Mavericks,2004-05
1610612743,Denver Nuggets,82,49,33,0.598,3951.0,103.4,100.7,2.7,0.645,1.6,18.1,0.284,0.717,0.502,0.155,0.483,0.535,96.13,0.531,1,9,9,9,25,13,8,7,3,6,3,19,11,15,18,15,10,5,6,10,Denver Nuggets,2004-05
1610612765,Detroit Pistons,82,54,28,0.659,3991.0,102.8,97.9,4.8,0.627,1.58,17.4,0.312,0.73,0.523,0.152,0.472,0.519,89.83,0.542,1,5,5,5,3,17,3,5,7,8,8,4,5,1,15,23,23,29,4,10,Detroit Pistons,2004-05
1610612744,Golden State Warriors,82,34,48,0.415,3981.0,101.9,104.0,-2.0,0.598,1.63,16.7,0.278,0.697,0.478,0.14,0.475,0.512,95.85,0.473,1,21,21,21,5,22,17,20,15,4,15,21,27,29,4,21,26,7,26,10,Golden State Warriors,2004-05
1610612745,Houston Rockets,82,51,31,0.622,3971.0,103.2,98.9,4.3,0.609,1.53,17.1,0.263,0.745,0.51,0.15,0.486,0.534,91.28,0.527,1,7,7,7,13,15,4,6,12,11,12,27,1,8,13,11,11,24,7,10,Houston Rockets,2004-05
1610612754,Indiana Pacers,82,44,38,0.537,3981.0,102.4,101.9,0.5,0.558,1.27,15.2,0.264,0.713,0.492,0.158,0.476,0.534,89.63,0.504,1,14,14,14,7,19,11,15,25,28,27,26,15,20,20,18,13,30,14,10,Indiana Pacers,2004-05
1610612746,Los Angeles Clippers,82,37,45,0.451,4006.0,102.2,103.4,-1.2,0.65,1.47,18.0,0.303,0.713,0.515,0.168,0.477,0.533,91.85,0.518,1,19,19,19,1,20,14,18,1,15,4,7,14,6,26,17,15,20,10,10,Los Angeles Clippers,2004-05
1610612747,Los Angeles Lakers,82,34,48,0.415,3956.0,104.9,108.0,-3.1,0.578,1.42,16.1,0.295,0.711,0.504,0.152,0.485,0.535,93.65,0.468,1,21,21,21,19,7,29,23,21,18,22,10,20,12,16,12,9,14,27,10,Los Angeles Lakers,2004-05
1610612763,Memphis Grizzlies,82,45,37,0.549,3941.0,102.5,99.9,2.7,0.612,1.43,17.0,0.271,0.699,0.486,0.16,0.489,0.535,91.08,0.515,1,11,11,11,29,18,6,8,10,17,13,24,26,28,22,9,8,25,11,10,Memphis Grizzlies,2004-05
1610612748,Miami Heat,82,59,23,0.72,3996.0,108.2,99.8,8.4,0.578,1.59,17.3,0.27,0.741,0.515,0.146,0.524,0.559,93.09,0.556,1,2,2,2,2,2,5,2,20,7,10,25,2,5,7,2,2,16,2,10,Miami Heat,2004-05
1610612749,Milwaukee Bucks,82,30,52,0.366,3956.0,103.4,106.7,-3.3,0.58,1.52,16.5,0.29,0.72,0.503,0.147,0.475,0.527,93.47,0.478,1,25,25,25,19,12,27,24,19,13,19,14,10,14,8,19,19,15,22,10,Milwaukee Bucks,2004-05
1610612750,Minnesota Timberwolves,82,44,38,0.537,3951.0,104.9,103.7,1.2,0.63,1.78,18.4,0.286,0.714,0.51,0.143,0.489,0.534,91.7,0.518,1,14,14,14,24,6,15,12,6,2,1,16,13,9,6,10,14,22,9,10,Minnesota Timberwolves,2004-05
1610612751,New Jersey Nets,82,42,40,0.512,3981.0,98.3,100.4,-2.1,0.644,1.52,17.3,0.255,0.732,0.49,0.153,0.463,0.512,91.73,0.49,1,17,17,17,5,27,7,21,4,12,9,28,4,24,17,28,27,21,18,10,New Jersey Nets,2004-05
1610612740,New Orleans Hornets,82,18,64,0.22,3986.0,95.9,105.1,-9.1,0.634,1.42,16.7,0.291,0.707,0.49,0.161,0.446,0.493,90.39,0.437,1,28,28,28,4,30,23,29,5,19,16,13,22,23,23,30,30,28,29,10,New Orleans Hornets,2004-05
1610612752,New York Knicks,82,33,49,0.402,3976.0,103.0,106.5,-3.5,0.559,1.38,16.0,0.283,0.712,0.496,0.155,0.485,0.531,93.08,0.475,1,23,23,23,8,16,26,25,24,22,23,20,18,18,19,13,16,17,24,10,New York Knicks,2004-05
1610612753,Orlando Magic,82,36,46,0.439,3941.0,102.1,104.2,-2.1,0.522,1.2,14.9,0.299,0.713,0.509,0.165,0.478,0.529,97.42,0.489,1,20,20,20,29,21,18,22,29,30,28,8,17,10,25,16,17,3,19,10,Orlando Magic,2004-05
1610612755,Philadelphia 76ers,82,43,39,0.524,3971.0,100.8,101.5,-0.7,0.58,1.34,16.0,0.254,0.727,0.488,0.158,0.475,0.528,97.54,0.493,1,16,16,16,15,24,10,17,18,23,24,29,6,27,21,20,18,2,17,10,Philadelphia 76ers,2004-05
1610612756,Phoenix Suns,82,62,20,0.756,3956.0,111.9,103.7,8.2,0.575,1.71,17.5,0.275,0.683,0.489,0.139,0.534,0.571,98.62,0.546,1,1,1,1,19,1,16,3,22,3,5,22,29,26,3,1,1,1,3,10,Phoenix Suns,2004-05
1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,100.1,104.5,-4.4,0.595,1.32,16.7,0.296,0.677,0.494,0.172,0.484,0.524,92.6,0.475,1,26,26,26,27,25,20,26,16,26,17,9,30,19,29,14,20,19,25,10,Portland Trail Blazers,2004-05
1610612758,Sacramento Kings,82,50,32,0.61,3971.0,107.5,105.0,2.5,0.626,1.87,18.3,0.288,0.69,0.489,0.136,0.496,0.541,95.72,0.522,1,8,8,8,14,4,22,9,8,1,2,15,28,25,1,4,6,8,8,10,Sacramento Kings,2004-05
1610612759,San Antonio Spurs,82,59,23,0.72,3961.0,104.9,95.8,9.1,0.606,1.57,17.2,0.291,0.736,0.513,0.15,0.492,0.534,91.42,0.565,1,2,2,2,18,8,1,1,14,9,11,12,3,7,12,6,12,23,1,10,San Antonio Spurs,2004-05
1610612760,Seattle SuperSonics,82,52,30,0.634,3951.0,108.1,106.1,2.0,0.516,1.34,14.8,0.324,0.713,0.519,0.148,0.495,0.546,90.99,0.504,1,6,6,6,25,3,25,10,30,24,29,2,16,2,10,5,4,27,15,10,Seattle SuperSonics,2004-05
1610612761,Toronto Raptors,82,33,49,0.402,3961.0,104.5,105.9,-1.3,0.566,1.54,16.2,0.237,0.711,0.47,0.139,0.492,0.539,94.97,0.479,1,23,23,23,17,10,24,19,23,10,21,30,19,30,2,7,7,12,21,10,Toronto Raptors,2004-05
1610612762,Utah Jazz,82,26,56,0.317,3956.0,101.1,107.0,-5.9,0.646,1.41,17.5,0.319,0.723,0.516,0.171,0.469,0.522,91.01,0.475,1,27,27,27,23,23,28,27,2,20,6,3,8,3,28,26,22,26,23,10,Utah Jazz,2004-05
1610612764,Washington Wizards,82,45,37,0.549,3956.0,104.0,104.2,-0.2,0.527,1.33,14.7,0.311,0.7,0.499,0.148,0.474,0.523,96.18,0.485,1,11,11,11,19,11,19,16,27,25,30,5,25,17,9,22,21,4,20,10,Washington Wizards,2004-05
1610612737,Atlanta Hawks,82,26,56,0.317,3976.0,103.8,108.3,-4.5,0.552,1.27,15.7,0.314,0.695,0.499,0.167,0.486,0.534,92.99,0.462,1,27,27,27,9,12,26,27,20,26,22,3,28,14,27,20,20,17,27,10,Atlanta Hawks,2005-06
1610612738,Boston Celtics,82,33,49,0.402,3976.0,102.5,104.0,-1.5,0.581,1.26,16.6,0.255,0.728,0.497,0.173,0.504,0.551,94.66,0.485,1,24,24,24,12,19,18,18,12,27,13,23,14,17,29,4,3,8,22,10,Boston Celtics,2005-06
1610612766,Charlotte Bobcats,82,26,56,0.317,3981.0,99.5,104.2,-4.7,0.58,1.47,16.1,0.271,0.707,0.475,0.146,0.464,0.509,95.98,0.463,1,27,27,27,5,28,19,28,13,11,18,13,27,29,7,29,30,3,26,10,Charlotte Bobcats,2005-06
1610612741,Chicago Bulls,82,41,41,0.5,3981.0,101.3,100.2,1.0,0.601,1.47,17.0,0.263,0.747,0.506,0.155,0.487,0.527,95.68,0.501,1,14,14,14,8,23,6,14,7,10,9,19,5,10,21,16,23,5,16,10,Chicago Bulls,2005-06
1610612739,Cleveland Cavaliers,82,50,32,0.61,3966.0,105.2,102.6,2.5,0.536,1.37,15.4,0.284,0.757,0.518,0.149,0.492,0.538,92.16,0.51,1,6,6,6,17,10,14,8,24,21,24,10,4,4,12,13,12,18,13,10,Cleveland Cavaliers,2005-06
1610612742,Dallas Mavericks,82,60,22,0.732,3976.0,108.7,101.9,6.8,0.5,1.32,14.8,0.318,0.722,0.524,0.149,0.495,0.55,90.33,0.551,1,3,3,3,9,2,11,3,30,23,28,2,17,3,11,10,5,27,3,10,Dallas Mavericks,2005-06
1610612743,Denver Nuggets,82,44,38,0.537,3986.0,102.8,102.1,0.7,0.624,1.58,17.7,0.268,0.72,0.497,0.152,0.488,0.535,96.6,0.512,1,11,11,11,3,18,12,15,5,4,4,16,20,18,14,15,17,2,12,10,Denver Nuggets,2005-06
1610612765,Detroit Pistons,82,64,18,0.78,3966.0,107.7,100.2,7.6,0.661,2.12,19.1,0.289,0.712,0.498,0.126,0.497,0.535,89.28,0.557,1,1,1,1,17,3,5,2,2,1,2,7,25,16,1,7,16,29,1,10,Detroit Pistons,2005-06
1610612744,Golden State Warriors,82,34,48,0.415,3966.0,101.9,103.5,-1.6,0.576,1.47,16.0,0.269,0.716,0.487,0.146,0.479,0.521,95.82,0.475,1,22,22,22,17,20,17,19,16,12,19,14,22,25,6,24,25,4,24,10,Golden State Warriors,2005-06
1610612745,Houston Rockets,82,34,48,0.415,3966.0,98.9,100.6,-1.7,0.583,1.32,16.0,0.255,0.746,0.505,0.16,0.471,0.519,90.39,0.49,1,22,22,22,17,29,7,20,11,24,20,24,7,13,23,27,27,25,20,10,Houston Rockets,2005-06
1610612754,Indiana Pacers,82,41,41,0.5,3946.0,101.6,99.9,1.7,0.585,1.3,16.1,0.271,0.726,0.505,0.165,0.487,0.533,92.05,0.514,1,14,14,14,30,21,4,10,10,25,16,12,15,11,26,19,21,19,10,10,Indiana Pacers,2005-06
1610612746,Los Angeles Clippers,82,47,35,0.573,3961.0,102.9,100.7,2.3,0.571,1.44,16.6,0.254,0.759,0.518,0.153,0.487,0.54,94.11,0.523,1,9,9,9,26,17,8,9,18,14,11,25,3,5,15,18,10,11,6,10,Los Angeles Clippers,2005-06
1610612747,Los Angeles Lakers,82,45,37,0.549,3971.0,105.4,102.6,2.8,0.58,1.52,16.6,0.288,0.736,0.512,0.148,0.495,0.539,93.57,0.518,1,10,10,10,13,8,15,7,14,7,12,8,9,7,10,11,11,14,7,10,Los Angeles Lakers,2005-06
1610612763,Memphis Grizzlies,82,49,33,0.598,3971.0,103.0,99.2,3.8,0.578,1.4,16.3,0.258,0.72,0.491,0.155,0.496,0.537,88.55,0.516,1,7,7,7,13,16,2,6,15,18,15,21,21,22,20,8,15,30,8,10,Memphis Grizzlies,2005-06
1610612748,Miami Heat,82,52,30,0.634,3951.0,106.4,101.7,4.7,0.557,1.43,16.5,0.267,0.764,0.526,0.154,0.517,0.556,93.81,0.538,1,5,5,5,28,6,10,5,19,15,14,17,1,2,17,2,2,12,5,10,Miami Heat,2005-06
1610612749,Milwaukee Bucks,82,40,42,0.488,3971.0,103.3,105.0,-1.7,0.594,1.48,16.9,0.273,0.746,0.505,0.154,0.492,0.535,93.57,0.486,1,17,17,17,13,15,25,21,8,9,10,11,6,12,18,14,18,13,21,10,Milwaukee Bucks,2005-06
1610612750,Minnesota Timberwolves,82,33,49,0.402,3971.0,99.6,101.7,-2.1,0.594,1.44,17.0,0.252,0.713,0.489,0.157,0.48,0.524,91.28,0.503,1,24,24,24,13,27,9,22,9,13,8,28,24,24,22,23,24,22,15,10,Minnesota Timberwolves,2005-06
1610612751,New Jersey Nets,82,49,33,0.598,3956.0,101.5,99.8,1.7,0.678,1.68,18.3,0.24,0.763,0.498,0.148,0.478,0.528,92.03,0.513,1,7,7,7,27,22,3,11,1,3,3,29,2,15,9,25,22,20,11,10,New Jersey Nets,2005-06
1610612740,New Orleans Hornets,82,38,44,0.463,3961.0,100.6,104.4,-3.8,0.537,1.39,15.2,0.269,0.734,0.495,0.145,0.464,0.515,91.32,0.484,1,18,18,18,24,26,20,25,23,19,25,15,10,20,4,30,28,21,23,10,New Orleans Hornets,2005-06
1610612752,New York Knicks,82,23,59,0.28,3986.0,101.1,108.4,-7.3,0.52,1.01,14.3,0.312,0.728,0.518,0.187,0.481,0.534,93.22,0.444,1,29,29,29,4,24,27,29,27,30,30,4,13,6,30,22,19,16,29,10,New York Knicks,2005-06
1610612753,Orlando Magic,82,36,46,0.439,3981.0,103.6,104.7,-1.1,0.514,1.21,15.1,0.285,0.725,0.511,0.165,0.496,0.543,90.65,0.495,1,20,20,20,5,14,22,16,28,29,27,9,16,8,25,9,9,23,18,10,Orlando Magic,2005-06
