TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,CFID,CFPARAMS,Season
1610612742,Dallas Mavericks,82,58,24,0.707,48.1,101.0,30.9,0.702,8.6,5.6,15.0,14.5,13.7,39.8,1,4,4,4,27,9,8,23,4,7,6,23,26,17,10,Dallas Mavericks,2004-05
1610612743,Denver Nuggets,82,49,33,0.598,48.2,100.7,30.2,0.717,9.1,6.0,16.0,14.0,13.0,39.2,1,9,9,9,25,8,12,11,2,4,17,20,21,14,10,Denver Nuggets,2004-05
1610612765,Detroit Pistons,82,54,28,0.659,48.7,97.9,30.6,0.73,7.0,6.1,14.5,12.1,12.3,35.0,1,5,5,5,3,3,10,5,20,3,2,2,15,6,10,Detroit Pistons,2004-05
1610612744,Golden State Warriors,82,34,48,0.415,48.5,104.0,29.7,0.697,7.8,5.1,15.7,15.0,13.0,43.0,1,21,21,21,5,17,17,27,11,15,13,26,21,29,10,Golden State Warriors,2004-05
1610612745,Houston Rockets,82,51,31,0.622,48.4,98.9,31.7,0.745,6.9,4.6,15.1,11.5,10.1,30.9,1,7,7,7,13,4,3,1,23,16,7,1,2,1,10,Houston Rockets,2004-05
1610612754,Indiana Pacers,82,44,38,0.537,48.5,101.9,29.5,0.713,7.5,4.4,14.4,12.5,10.9,35.3,1,14,14,14,7,11,18,15,16,19,1,5,6,8,10,Indiana Pacers,2004-05
1610612746,Los Angeles Clippers,82,37,45,0.451,48.9,103.4,29.9,0.713,7.3,5.1,17.5,12.9,10.0,39.3,1,19,19,19,1,14,13,14,18,14,24,8,1,15,10,Los Angeles Clippers,2004-05
1610612747,Los Angeles Lakers,82,34,48,0.415,48.2,108.0,30.6,0.711,6.2,4.2,16.9,14.7,13.0,39.8,1,21,21,21,19,29,9,20,29,21,21,24,23,18,10,Los Angeles Lakers,2004-05
1610612763,Memphis Grizzlies,82,45,37,0.549,48.1,99.9,28.1,0.699,8.5,5.8,15.7,14.1,12.4,34.4,1,11,11,11,29,6,28,26,5,5,14,21,18,5,10,Memphis Grizzlies,2004-05
1610612748,Miami Heat,82,59,23,0.72,48.7,99.8,32.2,0.741,6.4,5.8,14.9,12.9,11.6,34.1,1,2,2,2,2,5,2,2,28,6,5,9,8,4,10,Miami Heat,2004-05
1610612749,Milwaukee Bucks,82,30,52,0.366,48.2,106.7,29.3,0.72,6.5,3.5,16.2,13.6,15.0,41.9,1,25,25,25,19,27,19,10,27,29,18,14,30,26,10,Milwaukee Bucks,2004-05
1610612750,Minnesota Timberwolves,82,44,38,0.537,48.2,103.7,31.5,0.714,5.6,5.5,15.2,13.7,11.6,38.6,1,14,14,14,24,15,5,13,30,10,8,18,9,13,10,Minnesota Timberwolves,2004-05
1610612751,New Jersey Nets,82,42,40,0.512,48.5,100.4,29.1,0.732,7.9,3.8,14.8,12.6,11.2,32.0,1,17,17,17,5,7,22,4,10,28,4,7,7,2,10,New Jersey Nets,2004-05
1610612740,New Orleans Hornets,82,18,64,0.22,48.6,105.1,27.8,0.707,6.7,3.8,17.5,13.6,11.7,36.7,1,28,28,28,4,23,29,22,25,27,25,17,11,10,10,New Orleans Hornets,2004-05
1610612752,New York Knicks,82,33,49,0.402,48.5,106.5,29.2,0.712,7.7,3.2,16.6,13.5,12.4,40.0,1,23,23,23,8,26,21,18,13,30,20,13,17,20,10,New York Knicks,2004-05
1610612753,Orlando Magic,82,36,46,0.439,48.1,104.2,31.0,0.713,7.7,5.4,17.9,14.2,14.7,40.9,1,20,20,20,29,18,6,17,12,11,29,22,29,23,10,Orlando Magic,2004-05
1610612755,Philadelphia 76ers,82,43,39,0.524,48.4,101.5,30.9,0.727,9.2,3.9,17.4,13.4,10.1,35.0,1,16,16,16,15,10,7,6,1,24,23,12,3,7,10,Philadelphia 76ers,2004-05
1610612756,Phoenix Suns,82,62,20,0.756,48.2,103.7,32.3,0.683,7.0,5.5,15.9,17.4,12.0,43.2,1,1,1,1,19,16,1,29,22,9,16,30,12,30,10,Phoenix Suns,2004-05
1610612757,Portland Trail Blazers,82,27,55,0.329,48.1,104.5,29.3,0.677,7.1,6.6,17.7,15.8,14.3,41.7,1,26,26,26,27,20,20,30,19,1,26,29,28,25,10,Portland Trail Blazers,2004-05
1610612758,Sacramento Kings,82,50,32,0.61,48.4,105.0,29.9,0.69,8.2,3.9,15.2,15.0,12.9,42.9,1,8,8,8,14,22,13,28,7,26,8,27,20,28,10,Sacramento Kings,2004-05
1610612759,San Antonio Spurs,82,59,23,0.72,48.3,95.8,30.4,0.736,7.5,6.6,14.6,12.3,10.9,37.2,1,2,2,2,18,1,11,3,17,2,3,4,5,11,10,San Antonio Spurs,2004-05
1610612760,Seattle SuperSonics,82,52,30,0.634,48.2,106.1,28.2,0.713,6.7,4.1,15.4,13.6,12.1,39.8,1,6,6,6,25,25,27,16,24,23,12,14,13,18,10,Seattle SuperSonics,2004-05
1610612761,Toronto Raptors,82,33,49,0.402,48.3,105.9,29.8,0.711,7.6,3.9,15.3,13.8,11.7,41.9,1,23,23,23,17,24,15,19,15,25,10,19,10,27,10,Toronto Raptors,2004-05
1610612762,Utah Jazz,82,26,56,0.317,48.2,107.0,27.4,0.723,6.6,4.6,17.8,12.1,13.4,35.6,1,27,27,27,23,28,30,8,26,17,28,3,25,9,10,Utah Jazz,2004-05
1610612764,Washington Wizards,82,45,37,0.549,48.2,104.2,29.0,0.7,8.7,4.2,15.8,14.8,12.2,40.7,1,11,11,11,19,19,23,25,3,20,15,25,14,21,10,Washington Wizards,2004-05
1610612737,Atlanta Hawks,82,26,56,0.317,48.5,108.3,27.2,0.695,7.2,4.8,18.1,15.2,12.0,44.4,1,27,27,27,9,26,29,28,15,15,28,29,16,30,10,Atlanta Hawks,2005-06
1610612738,Boston Celtics,82,33,49,0.402,48.5,104.0,29.7,0.728,7.0,5.1,18.9,13.2,10.9,39.7,1,24,24,24,12,18,15,14,17,11,29,20,7,19,10,Boston Celtics,2005-06
1610612766,Charlotte Bobcats,82,26,56,0.317,48.5,104.2,27.7,0.707,10.0,4.3,15.5,13.5,11.4,43.4,1,27,27,27,5,19,27,27,1,19,11,22,12,29,10,Charlotte Bobcats,2005-06
1610612741,Chicago Bulls,82,41,41,0.5,48.5,100.2,31.7,0.747,6.2,4.2,16.3,13.1,10.6,32.2,1,14,14,14,8,6,4,5,30,21,19,16,5,2,10,Chicago Bulls,2005-06
1610612739,Cleveland Cavaliers,82,50,32,0.61,48.4,102.6,30.6,0.757,6.9,4.8,15.6,11.9,10.8,37.2,1,6,6,6,17,14,9,4,18,16,13,4,6,11,10,Cleveland Cavaliers,2005-06
1610612742,Dallas Mavericks,82,60,22,0.732,48.5,101.9,29.6,0.722,7.2,6.0,14.0,12.8,12.3,35.9,1,3,3,3,9,11,16,17,13,4,3,12,21,6,10,Dallas Mavericks,2005-06
1610612743,Denver Nuggets,82,44,38,0.537,48.6,102.1,30.3,0.72,8.5,5.6,16.7,14.2,14.2,41.1,1,11,11,11,3,12,11,20,2,7,22,26,30,24,10,Denver Nuggets,2005-06
1610612765,Detroit Pistons,82,64,18,0.78,48.4,100.2,28.6,0.712,7.1,6.0,13.5,12.6,11.4,40.1,1,1,1,1,17,5,24,25,16,3,2,10,13,21,10,Detroit Pistons,2005-06
1610612744,Golden State Warriors,82,34,48,0.415,48.4,103.5,30.3,0.716,7.4,4.3,16.1,13.7,13.3,40.8,1,22,22,22,17,17,12,22,9,18,17,23,28,23,10,Golden State Warriors,2005-06
1610612745,Houston Rockets,82,34,48,0.415,48.4,100.6,31.3,0.746,7.2,3.9,15.2,11.6,10.2,30.1,1,22,22,22,17,7,5,7,14,23,10,2,4,1,10,Houston Rockets,2005-06
1610612754,Indiana Pacers,82,41,41,0.5,48.1,99.9,31.2,0.726,7.3,5.0,16.2,13.1,11.1,37.9,1,14,14,14,30,4,6,15,11,13,18,19,9,12,10,Indiana Pacers,2005-06
1610612746,Los Angeles Clippers,82,47,35,0.573,48.3,100.7,33.0,0.759,6.5,6.1,15.7,12.5,9.8,39.0,1,9,9,9,26,8,1,3,24,1,14,8,1,14,10,Los Angeles Clippers,2005-06
1610612747,Los Angeles Lakers,82,45,37,0.549,48.4,102.6,30.3,0.736,7.7,4.3,14.0,13.2,10.1,39.1,1,10,10,10,13,15,10,9,5,20,4,21,2,16,10,Los Angeles Lakers,2005-06
1610612763,Memphis Grizzlies,82,49,33,0.598,48.4,99.2,29.0,0.72,7.3,5.4,14.8,12.6,12.3,36.3,1,7,7,7,13,2,21,21,10,8,7,11,20,8,10,Memphis Grizzlies,2005-06
1610612748,Miami Heat,82,52,30,0.634,48.2,101.7,32.6,0.764,6.4,5.4,16.4,11.9,12.4,35.3,1,5,5,5,28,10,2,1,29,8,20,4,22,5,10,Miami Heat,2005-06
1610612749,Milwaukee Bucks,82,40,42,0.488,48.4,105.0,29.9,0.746,7.3,3.3,16.7,12.2,12.1,39.7,1,17,17,17,13,25,14,6,12,30,23,6,18,18,10,Milwaukee Bucks,2005-06
1610612750,Minnesota Timberwolves,82,33,49,0.402,48.4,101.7,29.5,0.713,6.8,5.7,15.5,14.5,10.2,39.6,1,24,24,24,13,9,18,24,19,5,12,27,3,17,10,Minnesota Timberwolves,2005-06
1610612751,New Jersey Nets,82,49,33,0.598,48.2,99.8,31.0,0.763,6.8,3.4,14.7,10.7,11.3,34.4,1,7,7,7,27,3,8,2,20,27,6,1,11,3,10,New Jersey Nets,2005-06
1610612740,New Orleans Hornets,82,38,44,0.463,48.3,104.4,29.0,0.734,7.5,3.8,14.3,12.4,12.0,36.3,1,18,18,18,24,20,21,10,7,24,5,7,15,7,10,New Orleans Hornets,2005-06
1610612752,New York Knicks,82,23,59,0.28,48.6,108.4,28.8,0.728,6.8,3.3,20.0,12.9,11.7,37.0,1,29,29,29,4,27,23,13,21,29,30,14,14,10,10,New York Knicks,2005-06
1610612753,Orlando Magic,82,36,46,0.439,48.5,104.7,29.3,0.725,6.5,4.4,17.1,13.1,12.3,36.8,1,20,20,20,5,22,19,16,25,17,24,18,19,9,10,Orlando Magic,2005-06
1610612755,Philadelphia 76ers,82,38,44,0.463,48.5,104.8,29.6,0.713,7.9,4.9,15.9,14.1,13.4,41.4,1,18,18,18,5,24,17,23,4,14,16,25,29,25,10,Philadelphia 76ers,2005-06
1610612756,Phoenix Suns,82,54,28,0.659,48.7,102.9,32.3,0.721,6.7,5.0,14.9,14.6,11.2,41.4,1,4,4,4,1,16,3,19,22,12,8,28,10,26,10,Phoenix Suns,2005-06
1610612757,Portland Trail Blazers,82,21,61,0.256,48.1,109.4,26.9,0.682,6.5,5.3,17.3,14.0,12.4,38.9,1,30,30,30,29,28,30,30,26,10,25,24,24,13,10,Portland Trail Blazers,2005-06
1610612758,Sacramento Kings,82,44,38,0.537,48.4,102.3,30.2,0.722,7.4,3.6,16.5,12.8,12.1,39.9,1,11,11,11,17,13,13,18,8,26,21,12,17,20,10,Sacramento Kings,2005-06
1610612759,San Antonio Spurs,82,63,19,0.768,48.3,96.9,31.1,0.742,6.6,5.7,13.1,11.8,11.0,39.1,1,2,2,2,24,1,7,8,23,6,1,3,8,15,10,San Antonio Spurs,2005-06
1610612760,Seattle SuperSonics,82,35,47,0.427,48.4,111.3,27.2,0.69,7.6,3.7,17.6,15.3,13.3,42.8,1,21,21,21,22,30,28,29,6,25,27,30,27,27,10,Seattle SuperSonics,2005-06
1610612761,Toronto Raptors,82,27,55,0.329,48.7,109.7,27.9,0.733,6.5,3.3,15.0,12.9,12.4,43.0,1,26,26,26,1,29,26,11,26,28,9,15,23,28,10,Toronto Raptors,2005-06
1610612762,Utah Jazz,82,41,41,0.5,48.5,104.5,29.0,0.732,6.4,6.0,17.6,12.5,12.6,34.6,1,14,14,14,9,21,20,12,28,2,26,9,26,4,10,Utah Jazz,2005-06
1610612764,Washington Wizards,82,42,40,0.512,48.4,104.7,28.6,0.709,8.0,4.1,15.9,13.1,12.5,40.4,1,13,13,13,23,23,25,26,3,22,15,16,25,22,10,Washington Wizards,2005-06
1610612737,Atlanta Hawks,82,30,52,0.366,48.5,105.5,28.2,0.709,7.4,5.4,18.1,13.7,13.3,43.0,1,27,27,27,12,23,28,26,9,5,22,20,25,24,10,Atlanta Hawks,2006-07
1610612738,Boston Celtics,82,24,58,0.293,48.4,104.5,29.2,0.738,7.2,4.7,18.2,12.0,12.4,41.7,1,29,29,29,14,18,21,12,14,16,23,5,16,20,10,Boston Celtics,2006-07
1610612766,Charlotte Bobcats,82,33,49,0.402,48.8,104.8,28.6,0.716,7.8,4.5,16.9,12.9,13.1,42.0,1,21,21,21,2,20,26,22,5,19,14,14,24,22,10,Charlotte Bobcats,2006-07
1610612741,Chicago Bulls,82,49,33,0.598,48.2,97.0,31.7,0.743,7.8,5.4,17.2,12.0,10.7,35.1,1,8,8,8,22,1,2,10,4,6,16,6,6,3,10,Chicago Bulls,2006-07
1610612739,Cleveland Cavaliers,82,50,32,0.61,48.5,98.9,30.8,0.758,7.6,4.3,14.7,12.3,10.7,38.1,1,7,7,7,8,4,6,2,8,20,2,8,5,9,10,Cleveland Cavaliers,2006-07
1610612742,Dallas Mavericks,82,67,15,0.817,48.2,100.6,30.7,0.75,6.8,5.0,15.2,11.4,12.7,36.9,1,1,1,1,27,5,10,5,24,12,5,2,20,6,10,Dallas Mavericks,2006-07
1610612743,Denver Nuggets,82,45,37,0.549,48.2,102.7,31.2,0.718,8.3,5.3,18.6,14.3,14.6,44.8,1,10,10,10,22,9,5,21,2,8,29,26,29,29,10,Denver Nuggets,2006-07
1610612765,Detroit Pistons,82,53,29,0.646,48.5,101.1,29.0,0.709,7.1,5.8,13.2,13.3,11.2,37.2,1,4,4,4,8,6,24,25,17,1,1,18,9,7,10,Detroit Pistons,2006-07
1610612744,Golden State Warriors,82,42,40,0.512,48.2,104.5,29.9,0.696,9.1,5.7,18.3,16.0,13.4,43.9,1,12,12,12,29,17,17,29,1,3,25,30,27,28,10,Golden State Warriors,2006-07
1610612745,Houston Rockets,82,52,30,0.634,48.4,97.5,32.6,0.77,7.1,4.1,14.8,11.6,9.6,33.0,1,5,5,5,14,3,1,1,17,23,3,3,2,1,10,Houston Rockets,2006-07
1610612754,Indiana Pacers,82,35,47,0.427,48.2,103.0,29.8,0.727,7.3,5.5,18.5,13.2,12.6,38.7,1,19,19,19,24,11,18,16,11,4,28,16,18,12,10,Indiana Pacers,2006-07
1610612746,Los Angeles Clippers,82,40,42,0.488,48.1,102.8,30.3,0.747,7.3,5.8,16.5,12.1,9.0,40.0,1,16,16,16,30,10,13,6,12,1,12,7,1,14,10,Los Angeles Clippers,2006-07
1610612747,Los Angeles Lakers,82,42,40,0.512,48.9,106.1,30.4,0.723,7.3,5.1,18.2,14.1,12.2,43.7,1,12,12,12,1,24,12,18,10,9,24,22,15,27,10,Los Angeles Lakers,2006-07
1610612763,Memphis Grizzlies,82,22,60,0.268,48.7,109.7,29.0,0.711,6.9,5.0,19.8,14.2,14.6,45.4,1,30,30,30,5,30,23,23,23,13,30,23,29,30,10,Memphis Grizzlies,2006-07
1610612748,Miami Heat,82,44,38,0.537,48.4,102.0,30.8,0.733,6.9,5.4,16.4,13.3,12.8,36.1,1,11,11,11,14,8,7,14,21,7,11,19,21,5,10,Miami Heat,2006-07
1610612749,Milwaukee Bucks,82,28,54,0.341,48.4,109.1,27.7,0.681,7.2,2.7,17.5,14.2,12.9,43.5,1,28,28,28,14,29,30,30,15,30,18,24,22,25,10,Milwaukee Bucks,2006-07
1610612750,Minnesota Timberwolves,82,32,50,0.39,48.8,105.3,30.2,0.721,6.5,4.0,17.5,13.9,11.8,40.4,1,24,24,24,3,22,15,19,28,24,17,21,11,16,10,Minnesota Timberwolves,2006-07
1610612751,New Jersey Nets,82,41,41,0.5,48.5,103.5,30.8,0.744,6.1,3.3,16.6,12.5,11.1,35.6,1,14,14,14,8,14,8,9,30,27,13,10,8,4,10,New Jersey Nets,2006-07
1610612740,New Orleans Hornets,82,39,43,0.476,48.5,104.0,30.6,0.747,6.4,4.2,16.2,13.0,11.9,37.8,1,18,18,18,13,16,11,7,29,21,9,15,12,8,10,New Orleans Hornets,2006-07
1610612752,New York Knicks,82,33,49,0.402,48.8,106.3,30.7,0.74,6.6,3.2,18.5,13.2,10.1,38.1,1,21,21,21,4,25,9,11,27,29,27,17,3,10,10,New York Knicks,2006-07
1610612753,Orlando Magic,82,40,42,0.488,48.2,101.7,29.5,0.737,6.9,5.1,18.0,11.6,13.0,34.0,1,16,16,16,25,7,19,13,22,11,21,4,23,2,10,Orlando Magic,2006-07
1610612755,Philadelphia 76ers,82,35,47,0.427,48.5,103.9,28.7,0.708,7.2,4.8,17.2,14.3,11.9,41.2,1,19,19,19,8,15,25,28,13,15,15,25,13,17,10,Philadelphia 76ers,2006-07
1610612756,Phoenix Suns,82,61,21,0.744,48.5,103.4,31.5,0.719,6.7,4.8,16.2,15.3,10.5,42.3,1,2,2,2,7,13,3,20,26,14,10,29,4,23,10,Phoenix Suns,2006-07
1610612757,Portland Trail Blazers,82,32,50,0.39,48.7,107.3,28.0,0.73,6.8,4.6,18.3,12.6,13.9,41.2,1,24,24,24,6,26,29,15,25,17,26,11,28,18,10,Portland Trail Blazers,2006-07
1610612758,Sacramento Kings,82,33,49,0.402,48.3,105.2,29.2,0.725,8.2,3.2,15.5,12.8,12.5,41.9,1,21,21,21,20,21,20,17,3,28,7,13,17,21,10,Sacramento Kings,2006-07
1610612759,San Antonio Spurs,82,58,24,0.707,48.2,97.4,31.4,0.757,7.2,5.1,15.3,12.4,10.8,38.9,1,3,3,3,26,2,4,3,15,10,6,9,7,13,10,San Antonio Spurs,2006-07
1610612760,Seattle SuperSonics,82,31,51,0.378,48.4,107.5,28.3,0.709,7.7,3.7,17.7,14.7,12.6,43.6,1,26,26,26,18,27,27,27,7,26,20,28,18,26,10,Seattle SuperSonics,2006-07
1610612761,Toronto Raptors,82,47,35,0.573,48.2,103.2,30.2,0.745,7.1,3.9,15.1,12.6,11.7,40.0,1,9,9,9,27,12,14,8,19,25,4,11,10,15,10,Toronto Raptors,2006-07
1610612762,Utah Jazz,82,51,31,0.622,48.3,104.7,30.0,0.751,7.0,4.1,17.5,11.1,12.2,38.2,1,6,6,6,20,19,16,4,20,22,19,1,14,11,10,Utah Jazz,2006-07
1610612764,Washington Wizards,82,41,41,0.5,48.4,108.0,29.0,0.71,7.7,4.6,16.1,14.4,13.3,41.6,1,14,14,14,19,28,22,24,6,18,8,27,26,19,10,Washington Wizards,2006-07
1610612737,Atlanta Hawks,82,37,45,0.451,48.4,105.9,29.9,0.717,7.3,5.5,17.2,14.2,13.3,43.5,1,19,19,19,5,18,21,26,14,4,24,25,21,24,10,Atlanta Hawks,2007-08
1610612738,Boston Celtics,82,66,16,0.805,48.2,96.2,31.9,0.744,8.5,4.6,16.2,12.5,9.1,34.1,1,1,1,1,22,1,9,8,5,18,17,6,1,1,10,Boston Celtics,2007-08
1610612766,Charlotte Bobcats,82,32,50,0.39,48.5,106.8,29.8,0.71,7.5,4.9,16.8,15.0,13.5,43.9,1,23,23,23,3,23,22,28,13,10,20,28,23,26,10,Charlotte Bobcats,2007-08
1610612741,Chicago Bulls,82,33,49,0.402,48.3,104.2,30.2,0.731,7.7,5.2,16.4,12.7,12.9,35.6,1,22,22,22,16,13,18,18,9,6,18,7,18,3,10,Chicago Bulls,2007-08
1610612739,Cleveland Cavaliers,82,45,37,0.549,48.4,103.7,31.3,0.759,7.1,5.2,15.8,11.3,12.4,37.5,1,13,13,13,7,11,12,2,18,7,12,2,11,9,10,Cleveland Cavaliers,2007-08
1610612742,Dallas Mavericks,82,51,31,0.622,48.1,103.1,32.2,0.75,6.0,4.9,13.9,12.9,12.8,39.2,1,10,10,10,25,8,7,5,29,10,4,11,16,15,10,Dallas Mavericks,2007-08
1610612743,Denver Nuggets,82,50,32,0.61,48.4,103.2,32.9,0.721,9.2,6.7,17.0,14.6,14.2,43.0,1,11,11,11,8,9,2,22,1,1,21,27,26,23,10,Denver Nuggets,2007-08
1610612765,Detroit Pistons,82,59,23,0.72,48.1,100.0,29.5,0.737,7.1,5.8,11.8,11.5,9.6,35.3,1,2,2,2,25,4,25,12,17,3,1,4,2,2,10,Detroit Pistons,2007-08
1610612744,Golden State Warriors,82,48,34,0.585,48.2,106.6,30.4,0.703,9.1,4.6,15.6,15.7,14.3,45.0,1,12,12,12,18,20,14,30,2,19,10,30,28,29,10,Golden State Warriors,2007-08
1610612745,Houston Rockets,82,55,27,0.671,48.1,98.8,32.4,0.748,7.3,5.1,14.4,12.7,12.9,35.8,1,6,6,6,29,2,6,7,15,8,6,7,17,5,10,Houston Rockets,2007-08
1610612754,Indiana Pacers,82,36,46,0.439,48.2,104.6,32.1,0.739,7.6,5.0,17.2,13.2,12.0,37.0,1,20,20,20,24,15,8,10,11,9,23,17,9,6,10,Indiana Pacers,2007-08
1610612746,Los Angeles Clippers,82,23,59,0.28,48.3,106.4,30.4,0.731,6.8,4.9,15.7,13.2,10.4,43.5,1,25,25,25,14,19,17,17,20,14,11,17,4,25,10,Los Angeles Clippers,2007-08
1610612747,Los Angeles Lakers,82,57,25,0.695,48.2,102.8,33.2,0.734,8.0,5.3,15.8,14.3,11.9,41.2,1,3,3,3,18,6,1,15,6,5,12,26,8,20,10,Los Angeles Lakers,2007-08
1610612763,Memphis Grizzlies,82,22,60,0.268,48.3,109.2,31.3,0.734,6.1,4.7,18.0,13.0,16.2,45.8,1,27,27,27,14,28,11,16,28,17,28,14,30,30,10,Memphis Grizzlies,2007-08
1610612748,Miami Heat,82,15,67,0.183,48.4,107.1,28.6,0.719,7.2,4.3,17.0,13.9,13.5,38.8,1,30,30,30,9,25,30,24,16,22,21,23,22,13,10,Miami Heat,2007-08
1610612749,Milwaukee Bucks,82,26,56,0.317,48.4,109.8,28.8,0.73,6.6,4.4,17.2,13.0,14.2,41.6,1,24,24,24,5,30,29,19,21,20,25,12,27,22,10,Milwaukee Bucks,2007-08
1610612750,Minnesota Timberwolves,82,22,60,0.268,48.1,108.9,29.6,0.736,7.5,3.7,17.8,13.0,14.5,38.9,1,27,27,27,25,27,24,14,12,29,27,13,29,14,10,Minnesota Timberwolves,2007-08
1610612751,New Jersey Nets,82,34,48,0.415,48.4,106.6,30.7,0.738,6.4,4.8,16.7,13.4,12.7,37.4,1,21,21,21,9,21,13,11,24,16,19,19,15,8,10,New Jersey Nets,2007-08
1610612740,New Orleans Hornets,82,56,26,0.683,48.3,102.9,30.4,0.754,7.8,3.9,12.5,11.3,11.3,38.2,1,4,4,4,17,7,16,3,8,28,2,3,6,12,10,New Orleans Hornets,2007-08
1610612752,New York Knicks,82,23,59,0.28,48.5,109.6,30.0,0.727,6.4,2.6,17.3,13.5,12.5,41.0,1,25,25,25,4,29,19,21,24,30,26,20,13,19,10,New York Knicks,2007-08
1610612753,Orlando Magic,82,52,30,0.634,48.2,102.7,32.6,0.748,6.3,4.1,16.1,12.7,12.5,37.4,1,9,9,9,18,5,5,6,27,27,14,9,12,7,10,Orlando Magic,2007-08
1610612755,Philadelphia 76ers,82,40,42,0.488,48.2,103.4,28.9,0.72,8.7,4.9,15.0,13.1,10.0,40.9,1,17,17,17,22,10,28,23,4,12,8,15,3,18,10,Philadelphia 76ers,2007-08
1610612756,Phoenix Suns,82,55,27,0.671,48.2,104.9,32.7,0.709,6.5,6.3,16.1,15.4,12.2,44.8,1,6,6,6,18,16,4,29,22,2,14,29,10,28,10,Phoenix Suns,2007-08
1610612757,Portland Trail Blazers,82,41,41,0.5,48.5,105.5,29.7,0.718,5.5,4.4,14.5,13.5,12.5,40.5,1,15,15,15,2,17,23,25,30,21,7,21,14,17,10,Portland Trail Blazers,2007-08
1610612758,Sacramento Kings,82,38,44,0.463,48.4,107.2,30.0,0.717,7.9,4.1,18.4,13.6,13.1,41.4,1,18,18,18,12,26,20,27,7,26,30,22,20,21,10,Sacramento Kings,2007-08
1610612759,San Antonio Spurs,82,56,26,0.683,48.1,99.5,31.9,0.771,6.4,4.1,14.0,10.5,11.5,35.6,1,4,4,4,25,3,10,1,24,24,5,1,7,4,10,San Antonio Spurs,2007-08
1610612760,Seattle SuperSonics,82,20,62,0.244,48.4,106.9,32.8,0.737,6.5,4.9,18.3,13.9,14.1,44.2,1,29,29,29,13,24,3,13,23,12,29,24,25,27,10,Seattle SuperSonics,2007-08
1610612761,Toronto Raptors,82,41,41,0.5,48.4,104.3,30.4,0.75,7.0,4.1,13.6,11.7,10.6,37.6,1,15,15,15,9,14,14,4,19,25,3,5,5,11,10,Toronto Raptors,2007-08
1610612762,Utah Jazz,82,54,28,0.659,48.1,104.0,29.4,0.741,8.7,4.3,16.2,12.8,13.6,39.7,1,8,8,8,30,12,26,9,3,22,16,10,24,16,10,Utah Jazz,2007-08
1610612764,Washington Wizards,82,43,39,0.524,48.5,106.8,29.3,0.728,7.7,4.8,15.0,13.1,12.9,37.6,1,14,14,14,1,22,27,20,10,15,9,16,18,10,10,Washington Wizards,2007-08
1610612737,Atlanta Hawks,82,47,35,0.573,48.1,104.6,29.4,0.716,7.4,4.6,14.0,13.3,12.5,40.8,1,12,12,12,29,11,21,24,14,20,4,19,17,21,10,Atlanta Hawks,2008-09
1610612738,Boston Celtics,82,62,20,0.756,48.5,99.4,31.5,0.756,7.6,4.7,17.5,11.0,10.6,36.1,1,3,3,3,10,2,7,3,7,17,26,2,3,3,10,Boston Celtics,2008-09
1610612766,Charlotte Bobcats,82,35,47,0.427,48.6,103.4,28.9,0.73,7.1,4.8,16.6,13.4,10.6,37.6,1,19,19,19,3,7,25,17,19,14,19,21,4,7,10,Charlotte Bobcats,2008-09
1610612741,Chicago Bulls,82,41,41,0.5,48.6,105.8,30.3,0.709,7.5,5.5,16.9,15.4,12.7,43.3,1,15,15,15,2,18,15,28,9,4,23,29,20,25,10,Chicago Bulls,2008-09
1610612739,Cleveland Cavaliers,82,66,16,0.805,48.2,99.4,31.4,0.746,7.2,5.3,14.7,12.0,12.6,37.1,1,1,1,1,23,3,8,9,15,7,6,6,19,6,10,Cleveland Cavaliers,2008-09
1610612742,Dallas Mavericks,82,50,32,0.61,48.3,105.3,31.6,0.746,7.2,5.2,14.8,13.0,13.3,38.9,1,9,9,9,19,17,5,8,17,9,8,14,25,13,10,Dallas Mavericks,2008-09
1610612743,Denver Nuggets,82,54,28,0.659,48.1,103.5,30.6,0.717,8.7,6.0,16.8,14.3,11.6,39.0,1,5,5,5,27,8,12,23,3,2,21,26,11,14,10,Denver Nuggets,2008-09
1610612765,Detroit Pistons,82,39,43,0.476,48.5,105.2,29.9,0.74,6.0,4.6,13.1,11.7,10.4,37.6,1,17,17,17,4,16,17,12,29,19,1,4,2,7,10,Detroit Pistons,2008-09
1610612744,Golden State Warriors,82,29,53,0.354,48.5,110.1,30.4,0.681,7.8,6.4,18.0,17.1,16.8,48.6,1,24,24,24,8,28,14,30,6,1,27,30,30,30,10,Golden State Warriors,2008-09
1610612745,Houston Rockets,82,53,29,0.646,48.3,101.4,32.5,0.753,6.7,4.3,15.7,11.7,11.7,38.0,1,8,8,8,14,4,2,4,26,24,13,4,12,10,10,Houston Rockets,2008-09
